beef,root vegetables,other vegetables,rolls/buns,sugar,,,,,,,,,,,,,,,,,,,,,,,,,,,
cream cheese ,coffee,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,frozen potato products,rolls/buns,pastry,soda,white wine,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,butter milk,UHT-milk,brown bread,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,
domestic eggs,rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,soda,bottled beer,liquor,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,rolls/buns,vinegar,margarine,soda,waffles,,,,,,,,,,,,,,,,,,,,,,,,,
berries,pet care,cake bar,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
candy,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,canned fish,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
salt,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHT-milk,domestic eggs,brown bread,coffee,soda,canned beer,liquor (appetizer),newspapers,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,frozen vegetables,frozen meals,cereals,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,chicken,pip fruit,grapes,berries,root vegetables,onions,other vegetables,whole milk,butter,whipped/sour cream,ice cream,rolls/buns,margarine,mustard,ready soups,bottled water,canned beer,skin care,hygiene articles,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,root vegetables,other vegetables,cream cheese ,domestic eggs,pickled vegetables,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,
white wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,curd,yogurt,whipped/sour cream,rolls/buns,coffee,bottled water,waffles,newspapers,,,,,,,,,,,,,,,,,,,,,,,
snack products,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,hamburger meat,other vegetables,brown bread,Instant food products,,,,,,,,,,,,,,,,,,,,,,,,,,,
mayonnaise,white bread,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,citrus fruit,tropical fruit,other vegetables,whole milk,yogurt,rolls/buns,bottled water,soda,chocolate,newspapers,,,,,,,,,,,,,,,,,,,,,
pastry,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,pork,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,other vegetables,whole milk,brown bread,pastry,sugar,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,whipped/sour cream,hard cheese,ketchup,,,,,,,,,,,,,,,,,,,,,,,,,,,,
butter,sliced cheese,frozen meals,pastry,soda,fruit/vegetable juice,chocolate,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,
sausage,pork,whole milk,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,yogurt,cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
detergent,photo/film,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,hamburger meat,onions,other vegetables,rolls/buns,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,whole milk,bottled water,abrasive cleaner,cling film/bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,beverages,bottled water,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,root vegetables,rolls/buns,bottled water,white wine,flower (seeds),,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,other vegetables,canned fish,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,soda,specialty bar,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chewing gum,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,chicken,beef,pip fruit,root vegetables,onions,yogurt,soft cheese,mayonnaise,margarine,jam,sweet spreads,coffee,bottled water,soda,dish cleaner,,,,,,,,,,,,,,,,
pork,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,domestic eggs,brown bread,photo/film,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liver loaf,tropical fruit,pip fruit,grapes,whole milk,curd,whipped/sour cream,frozen vegetables,baking powder,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,berries,whole milk,frozen meals,white bread,brown bread,margarine,long life bakery product,napkins,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,frozen vegetables,frozen meals,domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,curd,whipped/sour cream,UHT-milk,sugar,bottled beer,napkins,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,pip fruit,root vegetables,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,butter,yogurt,frozen meals,rolls/buns,zwieback,margarine,pickled vegetables,fruit/vegetable juice,bottled beer,,,,,,,,,,,,,,,,,,,,,,
frankfurter,pork,curd,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,liquor,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sugar,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brown bread,seasonal products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,yogurt,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
turkey,roll products ,dishes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,butter,bottled water,male cosmetics,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,citrus fruit,berries,root vegetables,brown bread,detergent,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,UHT-milk,domestic eggs,rolls/buns,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,cream cheese ,frozen meals,rolls/buns,brown bread,bottled water,newspapers,,,,,,,,,,,,,,,,,,,,,,,,
fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,yogurt,brown bread,pasta,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,onions,candy,detergent,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,pip fruit,grapes,semi-finished bread,bottled water,soda,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,citrus fruit,onions,other vegetables,whole milk,sliced cheese,cream cheese ,salt,newspapers,,,,,,,,,,,,,,,,,,,,,,,
onions,dessert,yogurt,domestic eggs,rolls/buns,brown bread,pastry,cat food,bottled water,soda,fruit/vegetable juice,long life bakery product,chocolate,female sanitary products,napkins,,,,,,,,,,,,,,,,,
whole milk,rolls/buns,baking powder,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,pip fruit,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,whole milk,margarine,soda,canned beer,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
hard cheese,salt,canned vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,beef,citrus fruit,tropical fruit,nuts/prunes,root vegetables,other vegetables,whole milk,mayonnaise,oil,baking powder,pickled vegetables,chocolate,newspapers,,,,,,,,,,,,,,,,,,
sausage,whipped/sour cream,bottled water,pot plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,
herbs,butter,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,onions,other vegetables,whole milk,domestic eggs,waffles,napkins,pot plants,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,tropical fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,butter milk,rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
butter milk,canned fish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,yogurt,frozen fish,ice cream,frozen potato products,pastry,margarine,canned fish,soda,bottled beer,salty snack,nut snack,long life bakery product,specialty bar,candy,,,,,,,,,,,,,,,,,
pork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,other vegetables,curd,dessert,sliced cheese,white bread,soda,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,cream cheese ,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,butter,yogurt,rice,abrasive cleaner,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,butter,domestic eggs,bottled water,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,
finished products,pip fruit,yogurt,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dessert,yogurt,UHT-milk,soda,canned beer,light bulbs,,,,,,,,,,,,,,,,,,,,,,,,,,
misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,other vegetables,pickled vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,coffee,soda,dental care,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,tropical fruit,root vegetables,other vegetables,yogurt,condensed milk,sliced cheese,specialty cheese,mayonnaise,cat food,liquor,salty snack,nut snack,napkins,dishes,shopping bags,,,,,,,,,,,,,,,,
canned beer,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,other vegetables,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,soda,cleaner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,rolls/buns,long life bakery product,flower (seeds),,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,tropical fruit,grapes,onions,other vegetables,whole milk,yogurt,frozen vegetables,pet care,bottled water,seasonal products,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,beef,citrus fruit,berries,root vegetables,other vegetables,whole milk,yogurt,cream cheese ,vinegar,oil,cat food,specialty chocolate,detergent,dish cleaner,abrasive cleaner,cleaner,hygiene articles,shopping bags,,,,,,,,,,,,,
UHT-milk,brown bread,coffee,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
packaged fruit/vegetables,whole milk,beverages,rolls/buns,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,
specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,whole milk,domestic eggs,brown bread,soda,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,onions,other vegetables,frozen fruits,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,other vegetables,whole milk,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,white wine,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grapes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,beverages,spread cheese,domestic eggs,rolls/buns,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,berries,butter,butter milk,yogurt,sliced cheese,frozen vegetables,frozen chicken,soda,,,,,,,,,,,,,,,,,,,,,,,
spread cheese,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,grapes,whole milk,brown bread,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,pip fruit,whole milk,pastry,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,
pot plants,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,other vegetables,whole milk,frozen meals,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,beef,whole milk,curd,rolls/buns,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,citrus fruit,whole milk,processed cheese,coffee,soda,fruit/vegetable juice,canned beer,white wine,candy,shopping bags,,,,,,,,,,,,,,,,,,,,,
sausage,tropical fruit,other vegetables,whole milk,frozen vegetables,rolls/buns,white bread,brown bread,roll products ,oil,sugar,,,,,,,,,,,,,,,,,,,,,
chicken,hamburger meat,herbs,dessert,beverages,oil,soda,dish cleaner,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,curd,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spread cheese,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,semi-finished bread,coffee,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,oil,hygiene articles,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen potato products,ketchup,chocolate,hygiene articles,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,root vegetables,other vegetables,yogurt,whipped/sour cream,frozen vegetables,ice cream,rolls/buns,salt,sugar,soda,napkins,newspapers,,,,,,,,,,,,,,,,,,
tropical fruit,other vegetables,whole milk,mustard,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,butter milk,yogurt,whipped/sour cream,domestic eggs,pastry,popcorn,,,,,,,,,,,,,,,,,,,,,,,,
soda,bottled beer,liquor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dessert,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ice cream,soda,misc. beverages,liquor (appetizer),,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,root vegetables,other vegetables,whole milk,butter,whipped/sour cream,sliced cheese,domestic eggs,soups,coffee,detergent,,,,,,,,,,,,,,,,,,,,,
chicken,frozen vegetables,frozen dessert,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
cream cheese ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chocolate,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,dessert,yogurt,canned fish,soda,fruit/vegetable juice,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,other vegetables,whole milk,mayonnaise,brown bread,canned fish,soda,misc. beverages,bottled beer,dental care,,,,,,,,,,,,,,,,,,,,,,
baking powder,rum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,onions,other vegetables,whole milk,curd,yogurt,frozen fish,waffles,,,,,,,,,,,,,,,,,,,,,,,,
sliced cheese,frozen fish,margarine,bottled water,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,rolls/buns,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,rolls/buns,prosecco,seasonal products,pot plants,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,frozen vegetables,fruit/vegetable juice,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,pip fruit,oil,cat food,bottled water,soda,bottled beer,white wine,,,,,,,,,,,,,,,,,,,,,,,,
chocolate,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
packaged fruit/vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,whole milk,butter,curd,dessert,butter milk,yogurt,soft cheese,brown bread,pastry,fruit/vegetable juice,chocolate,shopping bags,,,,,,,,,,,,,,,,,,,
rolls/buns,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,other vegetables,salt,male cosmetics,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
butter,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,pork,beef,hamburger meat,citrus fruit,other vegetables,packaged fruit/vegetables,whole milk,pastry,napkins,,,,,,,,,,,,,,,,,,,,,,
frozen vegetables,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
butter,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
white bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
photo/film,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,whole milk,butter,cream cheese ,pickled vegetables,fruit/vegetable juice,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,citrus fruit,tropical fruit,pip fruit,other vegetables,whole milk,curd,yogurt,whipped/sour cream,domestic eggs,sugar,bottled water,salty snack,candy,hygiene articles,,,,,,,,,,,,,,,,,
whole milk,white bread,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen meals,pastry,pasta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,pip fruit,root vegetables,herbs,whole milk,processed cheese,mayonnaise,soda,rum,,,,,,,,,,,,,,,,,,,,,,,
chicken,citrus fruit,onions,other vegetables,whole milk,frozen fish,roll products ,flour,sugar,pickled vegetables,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen meals,frozen potato products,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sweet spreads,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,butter,sliced cheese,domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,berries,onions,whole milk,butter milk,yogurt,whipped/sour cream,cream cheese ,mayonnaise,pastry,semi-finished bread,chocolate,specialty chocolate,hygiene articles,cling film/bags,,,,,,,,,,,,,,,,,
meat,whole milk,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,dessert,UHT-milk,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,ham,dessert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,whipped/sour cream,cereals,waffles,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,pot plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
napkins,dishes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,frozen meals,soda,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
light bulbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,whole milk,curd,rolls/buns,Instant food products,hygiene articles,napkins,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,pip fruit,root vegetables,other vegetables,curd,butter milk,spread cheese,soups,house keeping products,,,,,,,,,,,,,,,,,,,,,,,
whole milk,soft cheese,rolls/buns,prosecco,napkins,pot plants,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,other vegetables,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liver loaf,whole milk,rolls/buns,misc. beverages,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,yogurt,brown bread,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,cream cheese ,rolls/buns,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,pip fruit,yogurt,canned vegetables,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,berries,sugar,candy,dishes,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,yogurt,baking powder,detergent,flower (seeds),shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,liquor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,root vegetables,other vegetables,whole milk,yogurt,whipped/sour cream,cream cheese ,cat food,napkins,,,,,,,,,,,,,,,,,,,,,,,
ham,tropical fruit,butter,cream cheese ,domestic eggs,white bread,pastry,tea,fruit/vegetable juice,chocolate,shopping bags,,,,,,,,,,,,,,,,,,,,,
tropical fruit,curd,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,root vegetables,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,whole milk,hard cheese,sauces,bottled water,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,
brown bread,vinegar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,whipped/sour cream,white bread,baking powder,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,curd,semi-finished bread,baking powder,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,whole milk,butter milk,cream cheese ,domestic eggs,rolls/buns,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,pip fruit,whole milk,potato products,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,butter,flour,sugar,soda,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,sliced cheese,rolls/buns,bottled water,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grapes,other vegetables,butter,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beverages,popcorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,brown bread,bottled water,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,pasta,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,yogurt,margarine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,bottled water,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,frozen meals,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dessert,yogurt,cat food,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,dessert,brown bread,salt,margarine,fruit/vegetable juice,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,curd,sliced cheese,rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,other vegetables,whole milk,yogurt,cream cheese ,rolls/buns,pastry,coffee,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,domestic eggs,brown bread,soda,liquor,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,margarine,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
onions,other vegetables,flour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,tropical fruit,frozen fish,domestic eggs,roll products ,seasonal products,dish cleaner,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
misc. beverages,specialty chocolate,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,liver loaf,misc. beverages,fruit/vegetable juice,canned beer,salty snack,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,other vegetables,dessert,yogurt,UHT-milk,cream cheese ,frozen vegetables,rolls/buns,brown bread,pastry,specialty bar,,,,,,,,,,,,,,,,,,,,,
citrus fruit,root vegetables,whole milk,curd,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,pip fruit,herbs,other vegetables,butter,rolls/buns,white bread,oil,canned fish,soda,,,,,,,,,,,,,,,,,,,,,,
chicken,citrus fruit,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee,syrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,yogurt,brown bread,pastry,flour,bottled water,pot plants,,,,,,,,,,,,,,,,,,,,,,,,,
meat,root vegetables,whipped/sour cream,beverages,cream cheese ,waffles,dishes,,,,,,,,,,,,,,,,,,,,,,,,,
